CountryISO,CountryName,Admin1ISO,Admin1Name,Admin2Name,CityName
US,UNITED STATES OF AMERICA,US-UT,UTAH,WEBER COUNTY,OGDEN
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CAMPBELL COUNTY,BROOKNEAL
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF ALEXANDRIA,ALEXANDRIA
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF CHARLOTTESVILLE,CHARLOTTESVILLE
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF DANVILLE,DANVILLE
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF LYNCHBURG,LYNCHBURG
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF NEWPORT NEWS,NEWPORT NEWS
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF NORFOLK,NORFOLK
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF PETERSBURG,PETERSBURG
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF PORTSMOUTH,PORTSMOUTH
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF RICHMOND,RICHMOND
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF ROANOKE,ROANOKE
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF STAUNTON,STAUNTON
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,CITY OF SUFFOLK,PHILADELPHIA
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,LUNENBURG COUNTY,VICTORIA
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,RICHMOND COUNTY,MANCHESTER
US,UNITED STATES OF AMERICA,US-VA,VIRGINIA,WISE COUNTY,TACOMA
US,UNITED STATES OF AMERICA,US-VT,VERMONT,BENNINGTON COUNTY,BENNINGTON
US,UNITED STATES OF AMERICA,US-VT,VERMONT,CALEDONIA COUNTY,DANVILLE
US,UNITED STATES OF AMERICA,US-VT,VERMONT,CALEDONIA COUNTY,ST JOHNSBURY
US,UNITED STATES OF AMERICA,US-VT,VERMONT,CHITTENDEN COUNTY,BURLINGTON
US,UNITED STATES OF AMERICA,US-VT,VERMONT,RUTLAND COUNTY,MOUNT HOLLY
US,UNITED STATES OF AMERICA,US-VT,VERMONT,RUTLAND COUNTY,RUTLAND
US,UNITED STATES OF AMERICA,US-VT,VERMONT,WASHINGTON COUNTY,BARRE
US,UNITED STATES OF AMERICA,US-VT,VERMONT,WASHINGTON COUNTY,MONTPELIER
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,CLARK COUNTY,VANCOUVER
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,COLUMBIA COUNTY,DAYTON
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,GRAYS HARBOR COUNTY,ABERDEEN
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,GRAYS HARBOR COUNTY,HOQUIAM
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,GRAYS HARBOR COUNTY,WOODLAWN
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,JEFFERSON COUNTY,PORT TOWNSEND
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,KING COUNTY,SEATTLE
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,PIERCE COUNTY,TACOMA
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,SNOHOMISH COUNTY,EVERETT
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,SPOKANE COUNTY,SPOKANE
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,WALLA WALLA COUNTY,WALLA WALLA
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,WHATCOM COUNTY,BELLINGHAM
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,WHATCOM COUNTY,SUMAS
US,UNITED STATES OF AMERICA,US-WA,WASHINGTON,YAKIMA COUNTY,YAKIMA
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,ASHLAND COUNTY,ASHLAND
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,BROWN COUNTY,GREEN BAY
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,CHIPPEWA COUNTY,CHIPPEWA FALLS
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,COLUMBIA COUNTY,PORTAGE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,DANE COUNTY,MADISON
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,DOUGLAS COUNTY,SUPERIOR
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,EAU CLAIRE COUNTY,EAU CLAIRE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,FOND DU LAC COUNTY,FOND DU LAC
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,KENOSHA COUNTY,KENOSHA
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,LA CROSSE COUNTY,LA CROSSE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,MANITOWOC COUNTY,MANITOWOC
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,MARATHON COUNTY,WAUSAU
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,MARINETTE COUNTY,MARINETTE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,MILWAUKEE COUNTY,MILWAUKEE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,MILWAUKEE COUNTY,WEST ALLIS
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,OUTAGAMIE COUNTY,APPLETON
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,PORTAGE COUNTY,STEVENS POINT
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,RACINE COUNTY,RACINE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,ROCK COUNTY,BELOIT
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,ROCK COUNTY,JANESVILLE
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,SHEBOYGAN COUNTY,SHEBOYGAN
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,WAUKESHA COUNTY,WAUKESHA
US,UNITED STATES OF AMERICA,US-WI,WISCONSIN,WINNEBAGO COUNTY,OSHKOSH
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,BERKELEY COUNTY,MARTINSBURG
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,CABELL COUNTY,HUNTINGTON
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,GRANT COUNTY,PETERSBURG
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,HARRISON COUNTY,CLARKSBURG
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,KANAWHA COUNTY,CHARLESTON
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,MARION COUNTY,FAIRMONT
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,MARSHALL COUNTY,MOUNDSVILLE
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,MERCER COUNTY,BLUEFIELD
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,MONONGALIA COUNTY,MORGANTOWN
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,OHIO COUNTY,WHEELING
US,UNITED STATES OF AMERICA,US-WV,WEST VIRGINIA,WOOD COUNTY,PARKERSBURG
US,UNITED STATES OF AMERICA,US-WY,WYOMING,LARAMIE COUNTY,CHEYENNE
US,UNITED STATES OF AMERICA,US-WY,WYOMING,NATRONA COUNTY,CASPER
US,UNITED STATES OF AMERICA,US-WY,WYOMING,SWEETWATER COUNTY,ROCK SPRINGS
